seller_id,type,cv,R_mean,R_p25,R_p10,R_mean_eligible,R_mean_L_star,R_mean_cap_star,R_p25_eligible,R_p25_L_star,R_p25_cap_star,R_p10_eligible,R_p10_L_star,R_p10_cap_star
k_612a743d_0,volatile,0.4571636915206909,799.6566772460938,610.2658081054688,527.4752807617188,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_612a743d_1,volatile,0.6833809018135071,377.9479064941406,154.82974243164062,39.729583740234375,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_620c87c1_0,stable,0.18763738870620728,3267.231201171875,2951.11669921875,2564.386962890625,True,6806.164118303572,1.05,True,5722.342968750001,1.05,True,4396.4124441964295,1.05
k_620c87c1_1,stable,0.34413132071495056,2947.163330078125,2379.48681640625,1935.8963623046875,True,5708.788560267858,1.05,True,3762.4690848214286,1.05,True,2241.587527901786,1.05
k_624f4ece_0,stable,0.4263401925563812,525.7879638671875,418.4724426269531,354.86212158203125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_624f4ece_1,stable,0.2593638002872467,828.7589721679688,733.0626220703125,587.3051147460938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6288c69c_0,stable,0.7070599794387817,353.6961669921875,233.45083618164062,148.6560516357422,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6288c69c_1,seasonal,0.5971661806106567,377.8564147949219,275.23016357421875,197.73291015625,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_6338ea67_0,stable,0.3263075053691864,231.61724853515625,202.2155303955078,173.0120849609375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6338ea67_1,stable,0.4215209186077118,256.338134765625,201.8668670654297,171.03663635253906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_63b464db_0,stable,0.4191237688064575,903.0261840820312,740.734619140625,691.9921875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_63b464db_1,stable,0.5049309730529785,900.54345703125,624.8736572265625,546.8017578125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_643214e6_0,stable,0.20664411783218384,395.7144470214844,333.65460205078125,323.5018310546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_643214e6_1,stable,0.20748737454414368,540.9807739257812,474.94122314453125,448.25201416015625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6560211a_0,growth,0.3866805136203766,4360.69580078125,3256.171875,1971.8447265625,True,10075.404438920452,1.1,True,6460.598863636363,1.1,True,2257.346377840909,1.1
k_6560211a_1,growth,0.3065709173679352,4082.546142578125,3192.48095703125,2787.953857421875,True,9165.09646661932,1.1,True,6252.155859375001,1.1,True,4928.248987926137,1.1
k_659e8466_0,stable,0.46997109055519104,269.78131103515625,242.19400024414062,196.24652099609375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_659e8466_1,other,0.5807281136512756,257.3157958984375,177.6713409423828,114.55049133300781,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_66922902_0,stable,0.3338656425476074,1195.75341796875,981.153076171875,759.2257690429688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_66922902_1,stable,0.26027941703796387,1157.0721435546875,980.8666381835938,870.1981811523438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_669ae818_0,stable,0.18346557021141052,774.6087036132812,681.94482421875,602.7738037109375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_669ae818_1,stable,0.28665104508399963,716.7077026367188,612.5970458984375,506.92510986328125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_66dc1b16_0,stable,0.3164301812648773,480.23760986328125,391.6797180175781,296.24346923828125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_66dc1b16_1,stable,0.3969741761684418,435.93878173828125,339.1016540527344,296.06549072265625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_670a9dda_0,stable,0.5722867250442505,177.54925537109375,121.88776397705078,102.66710662841797,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_670a9dda_1,other,0.5534141659736633,200.6870574951172,153.67921447753906,116.01834106445312,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_679769a9_0,stable,0.5512048006057739,570.9382934570312,444.09423828125,358.0834655761719,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_679769a9_1,stable,0.5780121684074402,539.7186279296875,365.693115234375,246.22113037109375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_67bf6941_0,stable,0.37362462282180786,676.9911499023438,568.4536743164062,488.9705505371094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_67bf6941_1,stable,0.2623276710510254,569.796875,481.39959716796875,348.3577880859375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_68f86ba2_0,stable,0.3416317403316498,217.8284912109375,187.939453125,136.16818237304688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_68f86ba2_1,stable,0.5095090270042419,195.25428771972656,156.43609619140625,142.55535888671875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6989574b_0,decline,0.5252023339271545,333.70379638671875,274.0489196777344,229.245849609375,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_6989574b_1,volatile,0.5924819707870483,249.38462829589844,152.0109100341797,92.3549575805664,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_6a0cbc8a_0,stable,0.3852179944515228,363.1015319824219,263.2298583984375,243.08059692382812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6a0cbc8a_1,stable,0.41404420137405396,392.6558837890625,319.2212219238281,188.3277587890625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6a51fc55_0,stable,0.2891884744167328,514.1222534179688,422.64093017578125,373.12493896484375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6a51fc55_1,stable,0.4105491638183594,410.1497497558594,347.93670654296875,297.0928039550781,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6a8b085f_0,stable,0.33606112003326416,579.6856079101562,436.1976013183594,371.5176086425781,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6a8b085f_1,stable,0.31557029485702515,627.2905883789062,505.0887451171875,417.1422119140625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6b243f80_0,growth,0.2114843726158142,954.2693481445312,798.3130493164062,747.7684936523438,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_6b243f80_1,growth,0.2712869644165039,816.3098754882812,633.410888671875,571.6834716796875,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_6bb0724e_0,growth,0.5161327123641968,450.51556396484375,341.4614562988281,279.5455322265625,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_6bb0724e_1,seasonal,0.5614635348320007,386.26318359375,262.11932373046875,217.94044494628906,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_6bd69102_0,other,0.5280522108078003,726.8286743164062,633.096923828125,499.5561218261719,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_6bd69102_1,stable,0.5121024250984192,763.6788940429688,635.1505737304688,521.7905883789062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6c12e406_0,volatile,0.8156440258026123,426.0068359375,186.76373291015625,98.93247985839844,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_6c12e406_1,seasonal,1.261314034461975,1483.6044921875,348.92010498046875,228.18045043945312,True,580.3329375,1.25,False,0.0,1.25,False,0.0,1.25
k_6c177e38_0,stable,0.3974837064743042,402.8627624511719,318.22613525390625,270.2536315917969,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6c177e38_1,decline,0.523349404335022,469.49041748046875,378.1906433105469,310.45391845703125,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_6c7d50c2_0,stable,0.30902501940727234,658.6207275390625,519.488525390625,409.8187561035156,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6c7d50c2_1,stable,0.2670818865299225,590.7060546875,459.5603332519531,403.2176818847656,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6cd68b3e_0,stable,0.17804552614688873,855.70556640625,756.5257568359375,680.6734008789062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6cd68b3e_1,stable,0.2422827035188675,951.8286743164062,783.271240234375,691.2391357421875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6d66611d_0,growth,0.37823790311813354,897.5224609375,777.9347534179688,535.4097900390625,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_6d66611d_1,stable,0.3667483925819397,813.6409912109375,702.5991821289062,595.2697143554688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6d803cb7_0,stable,0.1454400271177292,988.755126953125,923.9395141601562,762.8582153320312,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6d803cb7_1,stable,0.2140890210866928,838.1196899414062,718.4236450195312,640.555908203125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6d988d61_0,stable,0.4301816523075104,110.29487609863281,86.98335266113281,80.48987579345703,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6d988d61_1,stable,0.4638001322746277,104.64571380615234,86.2391128540039,55.8016357421875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6ec1a01e_0,stable,0.5554701089859009,533.3335571289062,372.2348327636719,291.001220703125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6ec1a01e_1,stable,0.24342672526836395,484.5633850097656,413.71392822265625,329.3968505859375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6edacfd9_0,stable,0.1838747262954712,735.9775390625,648.6710205078125,558.0331420898438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6edacfd9_1,stable,0.18757684528827667,895.933349609375,790.3632202148438,722.9584350585938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6f229cc5_0,other,0.572037398815155,1219.86279296875,893.5771484375,696.6513061523438,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_6f229cc5_1,volatile,0.7538163661956787,713.7415161132812,211.39297485351562,185.8365020751953,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_6fc26fe1_0,stable,0.39173194766044617,397.3155517578125,317.4993896484375,237.21058654785156,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6fc26fe1_1,stable,0.3716265857219696,354.2236328125,291.8116455078125,228.0409393310547,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6fd52c52_0,stable,0.12374971807003021,777.74609375,720.573486328125,646.7864990234375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_6fd52c52_1,stable,0.19028954207897186,646.04638671875,541.4027099609375,521.838134765625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7008613e_0,stable,0.49510905146598816,487.1493225097656,349.098388671875,265.3759460449219,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7008613e_1,stable,0.6023122668266296,357.65362548828125,224.5667266845703,129.19664001464844,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_700f03c2_0,decline,0.686107873916626,220.86155700683594,94.5843734741211,62.36146545410156,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_700f03c2_1,volatile,0.6301712393760681,264.3348693847656,160.93685913085938,118.80818939208984,False,0.0,1.3,False,0.0,1.3,False,0.0,1.3
k_701938c4_0,stable,0.325162410736084,552.9376831054688,445.9640808105469,349.325927734375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_701938c4_1,stable,0.4287891685962677,582.83056640625,471.13946533203125,315.1838684082031,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7040e82f_0,stable,0.25450217723846436,754.7453002929688,627.3150634765625,543.675048828125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7040e82f_1,stable,0.23421195149421692,743.2260131835938,575.99365234375,519.8941040039062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_70a12e78_0,stable,0.35286885499954224,1654.23193359375,1373.4378662109375,1228.8397216796875,True,1275.8809151785713,1.05,True,313.1583984374999,1.05,False,0.0,1.05
k_70a12e78_1,stable,0.22131305932998657,1526.1533203125,1303.152587890625,1134.14306640625,True,836.7542410714285,1.05,False,72.18030133928583,1.05,False,0.0,1.05
k_70b52a4c_0,seasonal,0.5426391363143921,232.5507049560547,182.14163208007812,122.04666900634766,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_70b52a4c_1,growth,0.5609461665153503,360.19073486328125,235.34396362304688,112.13288879394531,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_70eea00b_0,stable,0.24515902996063232,1446.6973876953125,1254.8128662109375,1028.37255859375,True,564.3339006696426,1.05,False,0.0,1.05,False,0.0,1.05
k_70eea00b_1,stable,0.31261569261550903,1454.5693359375,1079.6025390625,878.6688842773438,True,591.3234374999995,1.05,False,0.0,1.05,False,0.0,1.05
k_70f84699_0,decline,0.570737898349762,303.88165283203125,213.95590209960938,171.1667938232422,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_70f84699_1,decline,0.5679485201835632,328.3433837890625,258.7032470703125,191.41098022460938,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_710e3548_0,stable,0.42802363634109497,947.9459838867188,763.240234375,612.8167114257812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_710e3548_1,stable,0.4386970102787018,1208.322509765625,1035.495361328125,959.7550048828125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_712e6ed8_0,stable,0.5542586445808411,2539.879150390625,1943.5494384765625,1719.8330078125,True,4312.385658482142,1.05,True,2267.8266462053575,1.05,True,1500.7988839285717,1.05
k_712e6ed8_1,stable,0.5781829953193665,2531.6669921875,1650.78515625,1437.6806640625,True,4284.229687499999,1.05,True,1264.0633928571433,1.05,True,533.4194196428568,1.05
k_7142540d_0,stable,0.28400638699531555,1839.0972900390625,1619.614990234375,1295.569580078125,True,1909.7049944196424,1.05,True,1157.194252232143,1.05,False,46.1814174107144,1.05
k_7142540d_1,stable,0.23723135888576508,1410.2158203125,1165.604736328125,1097.027099609375,True,439.25424107142845,1.05,False,0.0,1.05,False,0.0,1.05
k_715bbd5b_0,growth,0.3347896933555603,552.0659790039062,413.37823486328125,349.2334289550781,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_715bbd5b_1,growth,0.2928823232650757,606.0186157226562,466.8038330078125,426.9846496582031,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_7178f9f4_0,growth,0.40643203258514404,1685.3536376953125,1223.6285400390625,1018.3128662109375,True,1319.739177911932,1.1,False,0.0,1.1,False,0.0,1.1
k_7178f9f4_1,stable,0.45215508341789246,1590.4232177734375,1146.9808349609375,936.81103515625,True,1057.1081752232146,1.05,False,0.0,1.05,False,0.0,1.05
k_7202e2ba_0,stable,0.3063564598560333,1106.0166015625,902.5269775390625,772.3447875976562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7202e2ba_1,stable,0.3743700087070465,1044.8900146484375,778.2681884765625,691.177978515625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_725c32fa_0,stable,0.275020033121109,540.6527709960938,467.4033203125,385.73828125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_725c32fa_1,growth,0.3205198049545288,612.6637573242188,472.17333984375,360.4674377441406,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_7299e27e_0,growth,0.2944580912590027,1804.0321044921875,1384.73486328125,1193.5068359375,True,1708.1414328835228,1.1,True,335.89591619318173,1.1,False,0.0,1.1
k_7299e27e_1,stable,0.3507808446884155,1449.9208984375,1177.122802734375,961.264892578125,True,575.3859374999995,1.05,False,0.0,1.05,False,0.0,1.05
k_729f0699_0,stable,0.15776760876178741,1035.2227783203125,896.609130859375,827.7890014648438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_729f0699_1,stable,0.22687910497188568,1233.8525390625,1053.39208984375,878.0792236328125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_72bc2cce_0,stable,0.676941454410553,280.6406555175781,127.26422882080078,112.92517852783203,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_72bc2cce_1,decline,0.8410589694976807,183.33900451660156,61.253761291503906,23.461212158203125,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_73a63f72_0,stable,0.5133025050163269,524.755859375,425.0610656738281,333.5316467285156,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_73a63f72_1,stable,0.4314124584197998,560.3136596679688,445.492919921875,398.79193115234375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_744dac40_0,stable,0.29569196701049805,1221.7694091796875,990.2552490234375,881.5830078125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_744dac40_1,stable,0.3440055251121521,1282.8360595703125,1076.47705078125,918.9296875,False,2.523632812499922,1.05,False,0.0,1.05,False,0.0,1.05
k_750303a2_0,stable,0.27607491612434387,872.5620727539062,712.1341552734375,659.6569213867188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_750303a2_1,stable,0.30605122447013855,800.5524291992188,642.85400390625,516.64794921875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_751bdc4d_0,stable,0.29212892055511475,622.5514526367188,505.611572265625,459.136474609375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_751bdc4d_1,stable,0.44956499338150024,563.2159423828125,413.53985595703125,346.62835693359375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_75d34ebb_0,stable,0.33717069029808044,884.3348999023438,699.9810180664062,612.8868408203125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_75d34ebb_1,stable,0.32891032099723816,670.2999267578125,526.75,441.2082824707031,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_75fbb52e_0,stable,0.4536847472190857,192.326416015625,151.19625854492188,130.63088989257812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_75fbb52e_1,stable,0.25104570388793945,226.5928955078125,191.14300537109375,160.7035675048828,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_76c47a29_0,seasonal,0.5766174793243408,214.95474243164062,177.6568145751953,120.97604370117188,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_76c47a29_1,stable,0.657159686088562,200.06051635742188,143.5337371826172,84.0721435546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_76d5af76_0,stable,0.3397316336631775,1229.2327880859375,1008.7811279296875,831.895263671875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_76d5af76_1,stable,0.3519025444984436,1184.510498046875,967.781494140625,893.9202270507812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_76d64c4a_0,stable,0.31088680028915405,1216.4891357421875,975.1336669921875,821.2316284179688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_76d64c4a_1,stable,0.4249096214771271,1123.0849609375,882.8851318359375,675.0021362304688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7722b1df_0,stable,0.20959250628948212,477.8690490722656,394.2288818359375,355.5177307128906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7722b1df_1,stable,0.15671782195568085,488.5122375488281,434.86456298828125,408.1861572265625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_77530e97_0,growth,0.48429378867149353,2599.294677734375,1723.197509765625,1301.3218994140625,True,4310.818945312501,1.1,True,1443.5918501420456,1.1,False,62.90803444602302,1.1
k_77530e97_1,stable,0.4902108907699585,2009.7991943359375,1174.6279296875,826.5499877929688,True,2494.9686662946424,1.05,False,0.0,1.05,False,0.0,1.05
k_78744a20_0,decline,0.5980043411254883,361.3858337402344,204.4886474609375,180.71002197265625,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_78744a20_1,other,0.6448380947113037,358.29473876953125,261.2476806640625,61.499454498291016,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_7901646f_0,stable,0.3753046989440918,581.7944946289062,406.56768798828125,339.5640563964844,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_7901646f_1,stable,0.5304090976715088,564.6729125976562,389.5379333496094,255.06690979003906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_79ed7553_0,seasonal,0.5887230634689331,389.0101013183594,272.4172668457031,203.86233520507812,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_79ed7553_1,stable,0.6726294755935669,428.0398254394531,317.2911071777344,220.03118896484375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
