seller_id,type,cv,R_mean,R_p10,kosis_category,m_i_uniform,m_i_category,Uniform_m_i_0.10_eligible,Uniform_m_i_0.10_L_star,Uniform_m_i_0.10_cap_star,Uniform_m_i_0.10_reject_reason,Category_m_i_eligible,Category_m_i_L_star,Category_m_i_cap_star,Category_m_i_reject_reason
k_5cf13acc_1,growth,0.3903336134799904,1471.997664597937,994.199860051219,애완용품,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_5d3bb114_0,stable,0.4371505003280939,444.5825662409231,273.0614600956077,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_5d3bb114_1,stable,0.4202698724038955,421.80466669160757,261.2024859617892,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_5dceca12_0,stable,0.2953243667515031,3521.6996173532075,2413.8300154406334,가방,0.1,0.12,True,3880.2171957964574,1.05,,True,5535.414920670033,1.05,
k_5dceca12_1,stable,0.23672974166443198,3429.495210430128,2492.4276987190133,가방,0.1,0.12,True,4149.6949670366175,1.05,,True,5858.788246158224,1.05,
k_5ee7fd21_0,seasonal,0.5679943500798542,224.84228851874911,120.52996901883753,자동차 및 자동차용품,0.1,0.08,False,0.0,1.2000000000000002,가계비 충당 불가,False,0.0,1.2000000000000002,가계비 충당 불가
k_5ee7fd21_1,stable,0.5374594876443752,291.9120912570326,203.0415126681457,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_5f1dc280_0,stable,0.4448061564658708,301.901558851234,185.42482569124843,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_5f1dc280_1,stable,0.43673168959041353,336.8975045060964,230.72844276613654,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_5f2684da_0,stable,0.4869711090532874,561.6067448647551,256.5382395303446,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_5f2684da_1,stable,0.6950428671358101,612.8527652955452,321.8089646388332,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6039e272_0,stable,0.3522501470327995,1213.6995491938444,798.1115344587915,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6039e272_1,stable,0.27342475338308025,1034.3835000105576,757.1603241958429,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_612a743d_0,other,0.5952161236741887,530.7643528713703,260.28575796545977,가구,0.1,0.1,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_612a743d_1,volatile,0.648259565912409,920.2155388871264,106.09300740630958,가구,0.1,0.1,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_620c87c1_0,stable,0.31545436146034367,3517.845874990932,2609.959297581954,화장품,0.1,0.2,True,4552.6604488524135,1.05,,True,13501.092326276255,1.05,
k_620c87c1_1,stable,0.37069308016524055,2765.8224301046757,2287.5766418175594,화장품,0.1,0.2,True,3447.3484862316323,1.05,,True,11290.468401034692,1.05,
k_624f4ece_0,stable,0.49307474494432024,744.4739574018796,569.1475234462788,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_624f4ece_1,stable,0.35387391332107265,618.6154050812017,363.77265129142427,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6288c69c_0,decline,0.6552087917901348,350.3064289923777,88.59318643771192,아동·유아용품,0.1,0.15,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_6288c69c_1,stable,0.5867519615773578,456.32757411667177,265.665719791571,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6338ea67_0,stable,0.323918246465925,211.1092415465854,117.66636422158285,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6338ea67_1,stable,0.4542817419713155,234.64844531953847,133.55942901763456,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_63b464db_0,stable,0.47806594762807403,766.7605250803199,481.5754990734688,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_63b464db_1,stable,0.5123915713669088,847.2443245044718,514.760450043151,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_643214e6_0,stable,0.14738948746801397,420.82150414252595,333.4428614231651,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_643214e6_1,stable,0.2042127464524352,370.6379968218204,287.61264339738074,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6560211a_0,stable,0.3455988648210429,5005.986088777376,3059.844413359233,패션용품 및 액세서리,0.1,0.15,True,6095.123702945941,1.05,,True,11340.571268704625,1.05,
k_6560211a_1,growth,0.3911104618644447,5594.345888253556,3534.650583831388,패션용품 및 액세서리,0.1,0.15,True,7371.983728902723,1.1,,True,13155.9574115359,1.1,
k_659e8466_0,stable,0.49880749942272024,265.72313674840666,157.76785581300527,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_659e8466_1,stable,0.5200187818915967,241.50160199920253,133.86489325807,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_66922902_0,stable,0.19454577906592477,905.0524174719977,696.5792440205188,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_66922902_1,stable,0.22240196543262294,1135.2245532419845,894.6059882274873,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_669ae818_0,stable,0.23967900693266547,672.4446696958985,532.8739175724401,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_669ae818_1,stable,0.19804078461571617,696.553963252749,579.990093211797,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_66dc1b16_0,stable,0.44193943416722,511.28583831659887,366.81123140379447,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_66dc1b16_1,stable,0.40585462369279407,553.7364797389077,395.6634900169719,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_670a9dda_0,other,0.5810908899679822,168.74315824535745,82.89460160033764,가방,0.1,0.12,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_670a9dda_1,other,0.5553060876978851,214.2810559773237,112.84152443940472,가방,0.1,0.12,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_679769a9_0,stable,0.409238457380162,600.5279814054414,403.2902201237626,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_679769a9_1,other,0.5478858996060696,551.249630017145,366.66901266909827,화장품,0.1,0.2,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_67bf6941_0,stable,0.41920854065224655,637.2579352373789,463.885251425353,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_67bf6941_1,growth,0.2927657659176381,681.7509526964717,531.9631205032935,가구,0.1,0.1,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_68f86ba2_0,stable,0.49013520438536545,180.60875706030836,121.91908716579857,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_68f86ba2_1,stable,0.4117171643408689,178.87874146351191,109.68561671602883,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6989574b_0,seasonal,0.5796229054092396,265.89365433422637,145.85643806216189,가방,0.1,0.12,False,0.0,1.2000000000000002,가계비 충당 불가,False,0.0,1.2000000000000002,가계비 충당 불가
k_6989574b_1,stable,0.5813242290850488,252.87337903252202,119.57257088003757,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6a0cbc8a_0,stable,0.5707352013447798,406.67541322713646,194.73133712387988,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6a0cbc8a_1,stable,0.4400357145012483,384.6655777139325,214.13899900628388,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6a51fc55_0,stable,0.42596801538426726,545.0775141866959,360.883971979059,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6a51fc55_1,decline,0.5368658089522146,525.9885209723765,334.5250924925706,가전·전자,0.1,0.05,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_6a8b085f_0,stable,0.18178770728379795,573.2651809563905,415.95330082189156,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6a8b085f_1,stable,0.316968859484945,599.3811666809121,427.2221157480048,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6b243f80_0,growth,0.180913293065573,857.9052931995244,676.8456684997668,스포츠·레저용품,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_6b243f80_1,growth,0.183052826377034,716.8080768611345,564.2705171009554,스포츠·레저용품,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_6bb0724e_0,stable,0.5724009129929093,522.5112533415473,280.7363417717691,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6bb0724e_1,stable,0.49934902323537955,521.6607134414159,344.83826801142595,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6bd69102_0,other,0.60167392387179,745.2162783465368,206.9767902913938,농축수산물,0.1,0.05,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_6bd69102_1,stable,0.5074657840309731,967.917701483973,433.8786336928851,농축수산물,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6c12e406_0,stable,0.6625304449573829,381.17929285030596,134.77061794525096,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6c12e406_1,volatile,0.9873829184212453,1019.1396812170044,429.46401705092114,스포츠·레저용품,0.1,0.12,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_6c177e38_0,stable,0.41641397231368316,401.8426151641927,250.618464859004,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6c177e38_1,stable,0.3481295201735209,528.6719326796104,335.85667109498695,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6c7d50c2_0,stable,0.39662442258965047,594.7982090693777,350.90364553149834,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6c7d50c2_1,stable,0.3423738712860402,686.2920618369926,482.77709926029127,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6cd68b3e_0,stable,0.2032124401887564,857.7054267211455,664.9995323605184,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6cd68b3e_1,stable,0.2456747155286759,1059.6861869274458,726.9304126927449,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6d66611d_0,stable,0.3061829751036902,929.4413498195664,803.7942266298636,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6d66611d_1,stable,0.2880875340436669,914.5321792504232,644.3042248725474,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6d803cb7_0,stable,0.17389560417202482,781.6866248333207,623.3552109788972,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6d803cb7_1,stable,0.1978957204755287,835.552200666037,665.1194276379952,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6d988d61_0,stable,0.5438687814587576,112.17178605795148,59.414206062416554,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6d988d61_1,stable,0.5451998881654516,125.00928619788237,72.90734484724716,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6ec1a01e_0,stable,0.40179261808957956,481.41519282250863,370.0971813676003,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6ec1a01e_1,stable,0.433772822795927,450.90494221990883,227.46529724791824,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6edacfd9_0,stable,0.24014853891907798,621.696789640721,488.36105436138735,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6edacfd9_1,stable,0.18644342519218632,868.7768256419257,704.1443226462309,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6f229cc5_0,growth,0.6215521688588126,1722.1841929241837,466.0297701248815,스포츠·레저용품,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_6f229cc5_1,other,0.6651650262620574,776.9202522035649,265.8955099948049,스포츠·레저용품,0.1,0.12,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_6fc26fe1_0,stable,0.22607177116418478,389.8390891193001,296.2737215102032,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6fc26fe1_1,stable,0.2877512735494429,354.2214813824749,258.19961107614034,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6fd52c52_0,stable,0.16418552938363415,679.5356242451074,557.2447222289345,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_6fd52c52_1,stable,0.18604522031184137,671.604377047807,538.4213196385789,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7008613e_0,stable,0.48102731312233227,456.05807118695043,245.77710798434,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7008613e_1,stable,0.5154188048298992,416.41965844574844,239.44385977418173,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_700f03c2_0,volatile,0.6759041555374521,187.3838688511166,62.39906130721092,애완용품,0.1,0.12,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_700f03c2_1,decline,0.6779011136454001,205.72483624209298,73.1365746962278,애완용품,0.1,0.12,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_701938c4_0,stable,0.44385472882570615,619.8904172917049,337.1640815848966,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_701938c4_1,stable,0.3348363052672893,588.8874981312453,346.7717533422272,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7040e82f_0,stable,0.2512875127457308,578.7283979849497,424.9049052633184,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7040e82f_1,stable,0.21229775705756512,706.4299152305335,544.8169085803883,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_70a12e78_0,stable,0.3361402600371726,1175.2174730657694,829.9274150192806,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_70a12e78_1,stable,0.37952840743630456,1275.2025178134481,960.5024533757456,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_70b52a4c_0,volatile,0.5656262806649007,156.63827178233936,70.068887009662,자동차 및 자동차용품,0.1,0.08,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_70b52a4c_1,volatile,0.6484550886089333,167.52654132195187,63.9563158077112,자동차 및 자동차용품,0.1,0.08,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_70eea00b_0,stable,0.37378878401556076,1641.5803871677174,917.4597422681602,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_70eea00b_1,stable,0.27115982872490296,1655.2144684015893,1084.5929695927996,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,66.55393203894619,1.05,L_max < 100만
k_70f84699_0,other,0.5720945155006192,224.22623216189734,97.63674023250425,기타,0.1,0.1,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_70f84699_1,stable,0.5774305883473728,318.9195358687633,137.88174194030591,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_710e3548_0,stable,0.37480678221314767,1122.9558451217642,703.7908108908102,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_710e3548_1,stable,0.33390508657701573,1194.2963623948904,862.5462480047737,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_712e6ed8_0,stable,0.4948386867234149,1883.9149081739151,968.3904981457816,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_712e6ed8_1,stable,0.5613872574262122,2230.87929193066,1113.4616857036044,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_7142540d_0,growth,0.2601050213899478,1934.5862886126977,1293.958123723307,자동차 및 자동차용품,0.1,0.08,False,38.808404912641144,1.1,L_max < 100만,False,0.0,1.1,가계비 충당 불가
